,query_table,groundtruth_set,result_set,intersection
306,biodiversity_a.csv,"{'biodiversity_4', 'biodiversity_8', 'biodiversity_0', 'biodiversity_7', 'biodiversity_2', 'biodiversity_6', 'biodiversity_9', 'biodiversity_3', 'biodiversity_5', 'biodiversity_a', 'biodiversity_1'}","['biodiversity_a', 'biodiversity_7', 'biodiversity_6', 'biodiversity_3', 'biodiversity_4', 'biodiversity_0', 'biodiversity_1']","{'biodiversity_4', 'biodiversity_0', 'biodiversity_7', 'biodiversity_6', 'biodiversity_3', 'biodiversity_a', 'biodiversity_1'}"
307,business_rates_a.csv,"{'business_rates_2', 'business_rates_0', 'business_rates_a', 'business_rates_6', 'business_rates_9', 'business_rates_1', 'business_rates_3', 'business_rates_7', 'business_rates_8', 'business_rates_5', 'business_rates_10', 'business_rates_4'}","['business_rates_a', 'business_rates_7', 'business_rates_1', 'business_rates_5', 'business_rates_3', 'business_rates_6', 'business_rates_10']","{'business_rates_a', 'business_rates_6', 'business_rates_1', 'business_rates_3', 'business_rates_7', 'business_rates_10', 'business_rates_5'}"
308,cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,"{'cdc_nutrition_physical_activity_and_obesity_legislation_9', 'cdc_nutrition_physical_activity_and_obesity_legislation_7', 'cdc_nutrition_physical_activity_and_obesity_legislation_6', 'cdc_nutrition_physical_activity_and_obesity_legislation_8', 'cdc_nutrition_physical_activity_and_obesity_legislation_3', 'cdc_nutrition_physical_activity_and_obesity_legislation_0', 'cdc_nutrition_physical_activity_and_obesity_legislation_a', 'cdc_nutrition_physical_activity_and_obesity_legislation_5', 'cdc_nutrition_physical_activity_and_obesity_legislation_2', 'cdc_nutrition_physical_activity_and_obesity_legislation_4', 'cdc_nutrition_physical_activity_and_obesity_legislation_1'}","['cdc_nutrition_physical_activity_and_obesity_legislation_a', 'cdc_nutrition_physical_activity_and_obesity_legislation_0', 'cdc_nutrition_physical_activity_and_obesity_legislation_2', 'cdc_nutrition_physical_activity_and_obesity_legislation_5', 'cdc_nutrition_physical_activity_and_obesity_legislation_9', 'cdc_nutrition_physical_activity_and_obesity_legislation_8', 'cdc_nutrition_physical_activity_and_obesity_legislation_1']","{'cdc_nutrition_physical_activity_and_obesity_legislation_9', 'cdc_nutrition_physical_activity_and_obesity_legislation_8', 'cdc_nutrition_physical_activity_and_obesity_legislation_0', 'cdc_nutrition_physical_activity_and_obesity_legislation_5', 'cdc_nutrition_physical_activity_and_obesity_legislation_a', 'cdc_nutrition_physical_activity_and_obesity_legislation_2', 'cdc_nutrition_physical_activity_and_obesity_legislation_1'}"
309,cihr_co-applicant_a.csv,"{'cihr_co-applicant_3', 'cihr_co-applicant_7', 'cihr_co-applicant_1', 'cihr_co-applicant_4', 'cihr_co-applicant_0', 'cihr_co-applicant_8', 'cihr_co-applicant_9', 'cihr_co-applicant_6', 'cihr_co-applicant_b', 'cihr_co-applicant_2', 'cihr_co-applicant_a', 'cihr_co-applicant_5'}","['cihr_co-applicant_a', 'cihr_co-applicant_2', 'cihr_co-applicant_3', 'cihr_co-applicant_4', 'cihr_co-applicant_5', 'cihr_co-applicant_0', 'cihr_co-applicant_7']","{'cihr_co-applicant_4', 'cihr_co-applicant_7', 'cihr_co-applicant_0', 'cihr_co-applicant_2', 'cihr_co-applicant_3', 'cihr_co-applicant_a', 'cihr_co-applicant_5'}"
310,cihr_co-applicant_b.csv,"{'cihr_co-applicant_3', 'cihr_co-applicant_7', 'cihr_co-applicant_1', 'cihr_co-applicant_4', 'cihr_co-applicant_0', 'cihr_co-applicant_8', 'cihr_co-applicant_9', 'cihr_co-applicant_6', 'cihr_co-applicant_b', 'cihr_co-applicant_2', 'cihr_co-applicant_a', 'cihr_co-applicant_5'}","['cihr_co-applicant_b', 'cihr_co-applicant_9', 'cihr_co-applicant_8', 'cihr_co-applicant_0', 'cihr_co-applicant_1', 'cihr_co-applicant_3', 'cihr_co-applicant_4']","{'cihr_co-applicant_4', 'cihr_co-applicant_1', 'cihr_co-applicant_0', 'cihr_co-applicant_8', 'cihr_co-applicant_9', 'cihr_co-applicant_b', 'cihr_co-applicant_3'}"
311,civic_building_locations_a.csv,"{'civic_building_locations_8', 'civic_building_locations_2', 'civic_building_locations_1', 'civic_building_locations_5', 'civic_building_locations_9', 'civic_building_locations_3', 'civic_building_locations_4', 'civic_building_locations_0', 'civic_building_locations_7', 'civic_building_locations_6', 'civic_building_locations_a', 'civic_building_locations_10'}","['civic_building_locations_a', 'civic_building_locations_9', 'civic_building_locations_4', 'civic_building_locations_5', 'civic_building_locations_6', 'civic_building_locations_8', 'civic_building_locations_3']","{'civic_building_locations_a', 'civic_building_locations_8', 'civic_building_locations_5', 'civic_building_locations_9', 'civic_building_locations_4', 'civic_building_locations_6', 'civic_building_locations_3'}"
312,complaint_by_practice_a.csv,"{'complaint_by_practice_5', 'complaint_by_practice_7', 'complaint_by_practice_0', 'complaint_by_practice_4', 'complaint_by_practice_1', 'complaint_by_practice_6', 'complaint_by_practice_b', 'complaint_by_practice_a', 'complaint_by_practice_3', 'complaint_by_practice_8', 'complaint_by_practice_10', 'complaint_by_practice_9', 'complaint_by_practice_2'}","['complaint_by_practice_a', 'complaint_by_practice_9', 'complaint_by_practice_5', 'complaint_by_practice_8', 'complaint_by_practice_0', 'complaint_by_practice_4', 'complaint_by_practice_2']","{'complaint_by_practice_5', 'complaint_by_practice_0', 'complaint_by_practice_4', 'complaint_by_practice_a', 'complaint_by_practice_8', 'complaint_by_practice_9', 'complaint_by_practice_2'}"
313,complaint_by_practice_b.csv,"{'complaint_by_practice_5', 'complaint_by_practice_7', 'complaint_by_practice_0', 'complaint_by_practice_4', 'complaint_by_practice_1', 'complaint_by_practice_6', 'complaint_by_practice_b', 'complaint_by_practice_a', 'complaint_by_practice_3', 'complaint_by_practice_8', 'complaint_by_practice_10', 'complaint_by_practice_9', 'complaint_by_practice_2'}","['complaint_by_practice_b', 'complaint_by_practice_1', 'new_york_city_restaurant_inspection_results_7', 'complaint_by_practice_a', 'complaint_by_practice_3', 'complaint_by_practice_0', 'complaint_by_practice_9']","{'complaint_by_practice_0', 'complaint_by_practice_1', 'complaint_by_practice_b', 'complaint_by_practice_a', 'complaint_by_practice_3', 'complaint_by_practice_9'}"
314,contributors_parties_a.csv,"{'contributors_parties_18', 'contributors_parties_4', 'contributors_parties_16', 'contributors_parties_15', 'contributors_parties_2', 'contributors_parties_13', 'contributors_parties_6', 'contributors_parties_8', 'contributors_parties_5', 'contributors_parties_14', 'contributors_parties_b', 'contributors_parties_1', 'contributors_parties_3', 'contributors_parties_17', 'contributors_parties_10', 'contributors_parties_11', 'contributors_parties_9', 'contributors_parties_a', 'contributors_parties_7', 'contributors_parties_12', 'contributors_parties_0'}","['contributors_parties_a', 'contributors_parties_8', 'contributors_parties_11', 'contributors_parties_10', 'contributors_parties_9', 'contributors_parties_6', 'contributors_parties_4']","{'contributors_parties_10', 'contributors_parties_6', 'contributors_parties_8', 'contributors_parties_11', 'contributors_parties_4', 'contributors_parties_9', 'contributors_parties_a'}"
315,contributors_parties_b.csv,"{'contributors_parties_18', 'contributors_parties_4', 'contributors_parties_16', 'contributors_parties_15', 'contributors_parties_2', 'contributors_parties_13', 'contributors_parties_6', 'contributors_parties_8', 'contributors_parties_5', 'contributors_parties_14', 'contributors_parties_b', 'contributors_parties_1', 'contributors_parties_3', 'contributors_parties_17', 'contributors_parties_10', 'contributors_parties_11', 'contributors_parties_9', 'contributors_parties_a', 'contributors_parties_7', 'contributors_parties_12', 'contributors_parties_0'}","['contributors_parties_b', 'contributors_parties_16', 'contributors_parties_17', 'contributors_parties_15', 'contributors_parties_8', 'contributors_parties_12', 'contributors_parties_14']","{'contributors_parties_17', 'contributors_parties_8', 'contributors_parties_16', 'contributors_parties_15', 'contributors_parties_b', 'contributors_parties_14', 'contributors_parties_12'}"
316,data_mill_a.csv,"{'data_mill_b', 'data_mill_1', 'data_mill_0', 'data_mill_a', 'data_mill_6', 'data_mill_9', 'data_mill_7', 'data_mill_3', 'data_mill_2', 'data_mill_11', 'data_mill_10', 'data_mill_4', 'data_mill_5', 'data_mill_8'}","['data_mill_a', 'data_mill_9', 'data_mill_4', 'data_mill_8', 'data_mill_0', 'data_mill_6', 'data_mill_b']","{'data_mill_0', 'data_mill_a', 'data_mill_6', 'data_mill_9', 'data_mill_b', 'data_mill_4', 'data_mill_8'}"
317,data_mill_b.csv,"{'data_mill_b', 'data_mill_1', 'data_mill_0', 'data_mill_a', 'data_mill_6', 'data_mill_9', 'data_mill_7', 'data_mill_3', 'data_mill_2', 'data_mill_11', 'data_mill_10', 'data_mill_4', 'data_mill_5', 'data_mill_8'}","['data_mill_b', 'data_mill_8', 'data_mill_11', 'data_mill_4', 'data_mill_0', 'data_mill_6', 'data_mill_a']","{'data_mill_b', 'data_mill_0', 'data_mill_a', 'data_mill_6', 'data_mill_11', 'data_mill_4', 'data_mill_8'}"
318,deaths_2012_2018_a.csv,"{'deaths_2012_2018_0', 'deaths_2012_2018_9', 'deaths_2012_2018_8', 'deaths_2012_2018_5', 'deaths_2012_2018_4', 'deaths_2012_2018_2', 'deaths_2012_2018_3', 'deaths_2012_2018_1', 'deaths_2012_2018_a', 'deaths_2012_2018_7', 'deaths_2012_2018_6'}","['deaths_2012_2018_a', 'deaths_2012_2018_3', 'deaths_2012_2018_4', 'deaths_2012_2018_1', 'deaths_2012_2018_7', 'deaths_2012_2018_2', 'deaths_2012_2018_5']","{'deaths_2012_2018_4', 'deaths_2012_2018_2', 'deaths_2012_2018_3', 'deaths_2012_2018_5', 'deaths_2012_2018_a', 'deaths_2012_2018_7', 'deaths_2012_2018_1'}"
319,film_locations_in_san_francisco_a.csv,"{'film_locations_in_san_francisco_0', 'film_locations_in_san_francisco_4', 'film_locations_in_san_francisco_8', 'film_locations_in_san_francisco_3', 'film_locations_in_san_francisco_11', 'film_locations_in_san_francisco_6', 'film_locations_in_san_francisco_a', 'film_locations_in_san_francisco_7', 'film_locations_in_san_francisco_10', 'film_locations_in_san_francisco_2', 'film_locations_in_san_francisco_5', 'film_locations_in_san_francisco_9', 'film_locations_in_san_francisco_1'}","['film_locations_in_san_francisco_a', 'film_locations_in_san_francisco_3', 'film_locations_in_san_francisco_1', 'film_locations_in_san_francisco_2', 'film_locations_in_san_francisco_0', 'film_locations_in_san_francisco_11', 'film_locations_in_san_francisco_9']","{'film_locations_in_san_francisco_0', 'film_locations_in_san_francisco_3', 'film_locations_in_san_francisco_11', 'film_locations_in_san_francisco_a', 'film_locations_in_san_francisco_2', 'film_locations_in_san_francisco_9', 'film_locations_in_san_francisco_1'}"
320,immigration_records_a.csv,"{'immigration_records_12', 'immigration_records_6', 'immigration_records_13', 'immigration_records_2', 'immigration_records_10', 'immigration_records_5', 'immigration_records_8', 'immigration_records_4', 'immigration_records_14', 'immigration_records_3', 'immigration_records_7', 'immigration_records_1', 'immigration_records_a', 'immigration_records_9', 'immigration_records_0', 'immigration_records_11'}","['immigration_records_a', 'immigration_records_14', 'immigration_records_13', 'immigration_records_12', 'immigration_records_9', 'immigration_records_8', 'immigration_records_7']","{'immigration_records_12', 'immigration_records_13', 'immigration_records_14', 'immigration_records_8', 'immigration_records_7', 'immigration_records_a', 'immigration_records_9'}"
321,ipopayments_a.csv,"{'ipopayments_4', 'ipopayments_b', 'ipopayments_5', 'ipopayments_1', 'ipopayments_a', 'ipopayments_7', 'ipopayments_2', 'ipopayments_6', 'ipopayments_11', 'ipopayments_12', 'ipopayments_9', 'ipopayments_3', 'ipopayments_10', 'ipopayments_8', 'ipopayments_0'}","['ipopayments_a', 'ipopayments_5', 'ipopayments_2', 'ipopayments_11', 'ipopayments_3', 'ipopayments_4', 'ipopayments_9']","{'ipopayments_4', 'ipopayments_5', 'ipopayments_a', 'ipopayments_11', 'ipopayments_2', 'ipopayments_9', 'ipopayments_3'}"
322,ipopayments_b.csv,"{'ipopayments_4', 'ipopayments_b', 'ipopayments_5', 'ipopayments_1', 'ipopayments_a', 'ipopayments_7', 'ipopayments_2', 'ipopayments_6', 'ipopayments_11', 'ipopayments_12', 'ipopayments_9', 'ipopayments_3', 'ipopayments_10', 'ipopayments_8', 'ipopayments_0'}","['ipopayments_b', 'ipopayments_1', 'ipopayments_4', 'ipopayments_10', 'ipopayments_7', 'ipopayments_6', 'ipopayments_8']","{'ipopayments_4', 'ipopayments_b', 'ipopayments_1', 'ipopayments_7', 'ipopayments_6', 'ipopayments_10', 'ipopayments_8'}"
323,job_pay_scales_a.csv,"{'job_pay_scales_2', 'job_pay_scales_1', 'job_pay_scales_8', 'job_pay_scales_13', 'job_pay_scales_4', 'job_pay_scales_9', 'job_pay_scales_11', 'job_pay_scales_12', 'job_pay_scales_10', 'job_pay_scales_6', 'job_pay_scales_3', 'job_pay_scales_a', 'job_pay_scales_7', 'job_pay_scales_0', 'job_pay_scales_5'}","['job_pay_scales_a', 'job_pay_scales_1', 'job_pay_scales_0', 'job_pay_scales_6', 'job_pay_scales_8', 'job_pay_scales_4', 'job_pay_scales_3']","{'job_pay_scales_8', 'job_pay_scales_1', 'job_pay_scales_4', 'job_pay_scales_6', 'job_pay_scales_3', 'job_pay_scales_a', 'job_pay_scales_0'}"
324,lane_description_a.csv,"{'lane_description_11', 'lane_description_b', 'lane_description_3', 'lane_description_4', 'lane_description_9', 'lane_description_7', 'lane_description_6', 'lane_description_a', 'lane_description_10', 'lane_description_13', 'lane_description_8', 'lane_description_0', 'lane_description_12', 'lane_description_5', 'lane_description_1', 'lane_description_2'}","['lane_description_a', 'lane_description_11', 'lane_description_13', 'lane_description_7', 'lane_description_4', 'lane_description_8', 'lane_description_1']","{'lane_description_11', 'lane_description_4', 'lane_description_7', 'lane_description_a', 'lane_description_13', 'lane_description_8', 'lane_description_1'}"
325,lane_description_b.csv,"{'lane_description_11', 'lane_description_b', 'lane_description_3', 'lane_description_4', 'lane_description_9', 'lane_description_7', 'lane_description_6', 'lane_description_a', 'lane_description_10', 'lane_description_13', 'lane_description_8', 'lane_description_0', 'lane_description_12', 'lane_description_5', 'lane_description_1', 'lane_description_2'}","['lane_description_b', 'lane_description_10', 'lane_description_5', 'monthly_data_feed_a', 'monthly_data_feed_4', 'monthly_data_feed_8', 'admissionssummaryallocatedsecondary2012']","{'lane_description_b', 'lane_description_10', 'lane_description_5'}"
326,mines_a.csv,"{'mines_10', 'mines_1', 'mines_11', 'mines_8', 'mines_0', 'mines_5', 'mines_6', 'mines_a', 'mines_9', 'mines_3', 'mines_4', 'mines_7', 'mines_2', 'mines_b'}","['mines_a', 'mines_4', 'mines_2', 'mines_1', 'mines_3', 'mines_0', 'mines_7']","{'mines_1', 'mines_0', 'mines_a', 'mines_3', 'mines_4', 'mines_7', 'mines_2'}"
327,mines_b.csv,"{'mines_10', 'mines_1', 'mines_11', 'mines_8', 'mines_0', 'mines_5', 'mines_6', 'mines_a', 'mines_9', 'mines_3', 'mines_4', 'mines_7', 'mines_2', 'mines_b'}","['mines_b', 'mines_9', 'mines_10', 'mines_11', 'oil_and_gas_summary_production_data_1967_1999_4', 'mines_1', 'mines_a']","{'mines_10', 'mines_1', 'mines_11', 'mines_a', 'mines_9', 'mines_b'}"
328,minister_meetings_a.csv,"{'minister_meetings_2', 'minister_meetings_0', 'minister_meetings_4', 'minister_meetings_5', 'minister_meetings_3', 'minister_meetings_7', 'minister_meetings_1', 'minister_meetings_a', 'minister_meetings_6', 'minister_meetings_8', 'minister_meetings_9'}","['minister_meetings_a', 'minister_meetings_9', 'minister_meetings_0', 'senior_officials_expenses_7', 'minister_meetings_8', 'abandoned_wells_a', 'minister_meetings_3']","{'minister_meetings_0', 'minister_meetings_3', 'minister_meetings_a', 'minister_meetings_8', 'minister_meetings_9'}"
329,monthly_data_feed_a.csv,"{'monthly_data_feed_3', 'monthly_data_feed_7', 'monthly_data_feed_0', 'monthly_data_feed_4', 'monthly_data_feed_8', 'monthly_data_feed_9', 'monthly_data_feed_1', 'monthly_data_feed_10', 'monthly_data_feed_2', 'monthly_data_feed_5', 'monthly_data_feed_b', 'monthly_data_feed_a', 'monthly_data_feed_6'}","['monthly_data_feed_a', 'monthly_data_feed_4', 'monthly_data_feed_6', 'monthly_data_feed_1', 'monthly_data_feed_8', 'monthly_data_feed_10', 'monthly_data_feed_5']","{'monthly_data_feed_8', 'monthly_data_feed_4', 'monthly_data_feed_1', 'monthly_data_feed_10', 'monthly_data_feed_a', 'monthly_data_feed_5', 'monthly_data_feed_6'}"
